	best foot forward 2003	1	Footnote dance	CD	319	true		CDFOOTNOT03	education resource	true		 1 sound disc (69 min., 15 sec.) : digital ; 4 3/4 in. 			A selection of NZ music for use in classroom and dance composition workshops, Best Foot Forward is intended as a teachers' resource providing New Zealand music to use in the teaching of the dance curriculum.				2003		01:09:15								The Black Seds, David Parsons, Brent McKenzie, Philip Colson, Nic McGowan, Craig Denham, Bret McKenzie		yes					
Mews, Douglas 	Harmony - a young musician's introduction	1	SOUNZ	book or booklet - paperback	320	true	$15	BO080HARM	education resource	true		48 p. : music ; 27 cm.			This is a novel, exciting and essentially musical approach to harmony for students with a capability of at least Grade V theory. A practical approach is encouraged (ie. hands-on playing of exercises) and the many examples and exercises are written so that the pupil's harmonic sense and understanding are built up instinctively. Originally published by Lone Kauri Press		(c) SOUNZ		1982											true	yes		0-908642-00-8			
Buchanan, Dorothy 	To Dream Out Loud - Composing Music in Secondary Schools	1	SOUNZ	book or booklet - paperback	321	true	$20	BO1892DOL	education resource	true		72 p. : ill., music ; 30 cm.			Dorothy Buchanan is one of New Zealand's best known composers and her interest in teaching composition is also well known. In To Dream Out Loud, Dorothy discusses the issues that she has found important in teaching composition and provides model tasks designed at three levels. The tasks are based on ideas she has tested and adapted, with the help of a number of music teachers in different classroom situation, over the years. Originally published by Learning Media Ltd		(c) Dorothy Buchanan		1997											true	yes		0478-02869-5			
Camm, Cheryl 	Composing in the Classroom	1	SOUNZ 	book or booklet - paperback	322	true	$12	BO224CC1	education resource	true					This resource has practical ideas and tasks for teaching composition, including work on ostinato patterns, picture music, news programme theme music and word setting. Cheryl Camm has worked extensively as a composer in schools. As well as Ears Wide Open: Taringa Areare, Cheryl has produced nine SOUNZwrite guides to works by New Zealand composers for the Centre for New Zealand Music (SOUNZ).		(c) Cheryl Camm 1993		1993											true	yes					
Camm, Cheryl	Composing in the classroom 2	1	SOUNZ 	Book or booklet - paperback	323	true	$12	BO224COM2	education resource	true					This second Composing in the Classroom resource by Cheryl Camm has a range of activities for primary through to secondary aged students. From making "one-word music" to compositions inspired by shapes from geometry and nature, this work-book is an imaginative starting point for teachers and students alike, as they explore the world of composition. Cheryl Camm has worked extensively as a composer in schools. As well as Ears Wide Open: Taringa Areare, Cheryl has produced nine SOUNZwrite guides to works by New Zealand composers for the Centre for New Zealand Music (SOUNZ).		(c) Cheryl Camm, 1993		1993											true	yes					
Edgecombe, Felicia  and Russell, Rosemary 	Songs of Life 	1	Festivity Productions	book or booklet - paperback	324	false			sheet music	true		1 score (ca. 104 p.) ; 30 cm.			Songs to celebrate the special moments of life, this book provides churches, fellowships, youth groups, schools and Sunday schools with a body of appropriate contemporary songs.		(c) Felicia Edgecombe and Rosemary Russell, 1996		1996												yes		0-473-03842-0			
Little, Jeni 	John Psathas - Drum Dances: A learning Guide for musical knowledge levels 6-8	1	Chimaera	book or booklet - paperback	331	false			education resource	true		75 leaves : ill. ; 30 cm.			John Psathas' music both excites and ignites his listeners. His music is regularly commissioned and performed internationally by some of the world's leading classical/jazz/rock musicians and he is continually pushing boundaries of composition and performance technique. In addition to extensive background material and detailed musical analyses, the guide is centred on an in-depth interview with the composer and a broad background to his musical world. It aims to help students understand and appreciate Psathas' music and its relationship to the innovative compositional techniques that have emerged in the 20th and 21st centuries. Activities include listening, transcription, discussion, research, analysis, composition and score reading. The guide's author, Jeni Little, teaches music at Selwyn and Baradene Colleges and at the University of Auckland.		(c) chimaera 2000		2000												yes		0473072483			
Little, Jeni and Dadson, Phil	From Scratch - Pacific 3 2 1 Zero Parts 1& 2, Global Hockets: A learning Guide for musical knowledge levels 6-8	1	chimaera	book or booklet - paperback	332	true	$65	BOFRSCRAT	education resource	true		73 leaves : ill., forms, music ; 30 cm.			This guide contains a wealth of information and activities for teachers and students on the music of New Zealand's first avant garde percussion ensemble, From Scratch, founded in 1974 by Phil Dadson. Phil Dadson is a sound, video, performance and installation artist and composer, and co-author of this guide which covers background information, biographical material, analysis of works, application and recall activities, and much more.		(c) chimaera 2000		2000												yes		0473072491			
Little, Jeni	The Music of Nga Pu Toru - A learning Guide for school certificate and bursary music	1	chimaera	Kit	333	true	$80	BOCDCOOK	education resource	true		48 leaves : ill. ; 30 cm.	book and CD in envelope		This guide, which comes with a CD, has an extensive range of activities involving listening, analysis, research, recall and applied skills. It also contains background information on instruments, history, forms, structures and other aspects of music from the Cook Islands.		(c) chimaera 1998		1998												yes	book and CD				
Royal, Te Ahukaramu Charles, Melbourne, Hirini, Papesch, Te Rita (Eds)	Te Ara Puoro - Maori Musical Creativity 2	1	Toi Maori Aotearoa	journal	339	true	$25	BOTEARAII	Commentary or analysis	true		v. : ill. ; 30 cm.	Magazine with CD inside back cover		This edition contains the proceedings (largely in Te Reo) of a conference on moteatea, Maori song poetry, held at Waikato University, Hamilton NZ in 1998. Compiled for Puatatangi, the Maori Music Committee of Toi Maori Aotearoa.		(c) Toi Maori Aotearoa, 2001		2001												yes	magazine and CD				1174-846X
	Kanohi Kitea	1	Puatatangi of Toi Maori	CD	342	false			NZ recordings - other genres	true				Kanohi KiteaHe Aha Ra Te HauTe MatuHoki					2004										Tai Huata, Mihi Rangikotua, Haani Huata, Adam Whauwhau, Bridgette Mikaere		yes					
Whitehead, Gillian; Elmsly, John; Drake, Warren	Asian Composers in the 20th Century	1	The Japan Federation of Composers Inc	book or booklet - paperback	352	false			history	true					A survey of member countries of the Asian Composers' League about their compositional activities in the 20th century. Includes a chapter about New Zealand written by Gillian Whitehead, John Elmsly and Warren Drake. In English and Japanese				2001												yes					
Ngata, Reupena and Armstrong, Alan	Maori Action Songs	1	Reed Publishing	book or booklet - paperback	395	true	$30	BOMAORIACTION	Commentary or analysis	true		136 p. : ill., music ; 24 cm.			Ideal for teachers, groups or individuals, this is a totally redesigned edition of Alan Armstrong's Games and Dances of the Maori People. Contains concise introduction to important elements of the songs, outlines 30 songs for different occasions with words, music and actions described in text and diagrams.		(c) Reupena Ngata and Alan Armstrong 1960 & 2002		2002												yes		0-7900-0841-6			
	Touring	1	Jayrem Records Ltd	CD	398	false			NZ recordings - other genres	true		1 sound disc (39 min., 58 sec.) : digital ; 4 3/4 in.			Following a nation wide tour Charlotte Yates and Mahinarangi Tocker entered Marmalade Studios in Wellington to record the duos "Touring" set list, based on a collection songs performed throughout NZ. 		(c) Jayrem Music 2002		2001	Jayrem CDJAY378	00:39:58								Mahinarangi Tocker, Charlotte Yates		yes					
	Mahinarangi	1	Tristar Music	CD	399	false			NZ recordings - other genres	true		1 sound disc : digital ; 4 3/4 in. + 1 lyric sheet.							1996	Tristar 484311 2									Mahinarangi Tocker		yes					
	Hei Ha!	2	Jayrem Records  Ltd	CD	400	false			NZ recordings - other genres	true		1 sound disc (44 min., 4 sec.) : digital ; 4 3/4 in.					(c) Jayrem Music, Mahinarangi Tocker 2002		2002	CDJAY379 (Jayrem  Records)	00:44:04								Mahinarangi Tocker		yes					
	Te Ripo	1	Columbia 	CD	401	false			NZ recordings - other genres	true		1 sound disc : digital ; 4 3/4 in. + 1 booklet.					(c) Sony Music Entertainment (NZ) Ltd 1997		1997										Mahinarangi Tocker		yes					
Nicolaou, Nicky 	Smart Arts: Marketing the Arts in New Zealand / Toi huatau: Te hapai i nga mahi toi i Aotearoa	1	Creative New Zealand	book or booklet - paperback	404	false			industry manual - NZ	true		75 p. : ill. ; 27 cm.	in annual reports						2003												yes		0-477-06543-0			
Drummond, John and Sell, David (Eds)	Taonga of the Asia Pacific Rim - proceedings of the NZSME & ISME conference 2001	1	NZSME 	kit	405	false			Commentary or analysis	true		360 p. : music ; 30 cm.	CD in case attached to front of book. In conferences section. 		Conference proceedings of the New Zealand Society for Music Education (inc) and the International Society for Music Education, on CD-ROM and book format		(c) NZSME 2002		2002												yes	Book and CD	0-9597801-4-9			
	The Frank Gibson Quartet - Rainbow Bridge	1	Ode Record Company Ltd	CD	406	false			NZ recordings - other genres	true		1 sound disc (72 min., 17 sec.) : digital ; 4 3/4 in.					(c) Ode Record Company Ltd, Ode Music 2003		2003	Ode Manu 2023	1:12:17								Frank Gibson (drums) Sam Keevers (piano) Jamie Oehlers (saxophone) Matt Clohesy (bass)		yes					
	Maisey Rika's Maori Songbook: an anthology of Maori Love Songs	1	KSP Music	book or booklet - paperback	407	true	$20	ALBMAISEY	sheet music	true		40 p. of music ; 22 cm.			A collection of 42 love songs (including melody and chords) from Maisey Rika's three CDs including Pokarekare ana, Hine e hine, and Rangi Pukohu Kohu (The Rainbow Song). CDs also available.		(c) KSP Music Ltd		c2003												yes		0-85467-106-4			
Clark, Margaret, (editor) with Collinge, Jim and Lodge, Martin	John Mansfield Thomson: notes towards a biography	1	Steele Roberts Ltd	book or booklet - paperback	413	true	$40	BOJMTBIO		true		227 p. : ill. ; 25 cm			In this delightful collection of anecdotes, various New Zealand artists and personalities relate their encounters with leading musicologist John Mansfield Thomson.		(c) Margaret Clark and the contributors, 2003		2003												yes		1-877228-92-3			
Gordon, Fenn 	The Touring Manual - a guide to touring the performing arts in New Zealand	1	Creative New Zealand	book or booklet - paperback	414	false			industry manual - NZ	true		221 p. : ill. ; 22 cm.					(c) Creative New Zealand, Fenn Gordon, 2003		2003												yes		0-477-06542-2			
Thomson, John Mansfield	A Distant Music - The Life and Times of Alfred Hill 1870-1960	1	Oxford University Press	Book - hardcover	415	true	$20	BOHILL	biography	true		239 p. : ill., facsim., music, ports. ; 25 cm.			Alfred Hill was New Zealand's first fully professional composer and a leading figure in Australian music from the early years of this century. With his artistic life divided between Australia and New Zealand, he is best described as a true Australasian who was virtually the founder of musical composition in the two countries in which he lived. A Distant Music was a joint winner of the Oxford University Press Quincentenary Biography Competition in 1978. Far more than the life and times of its subject, it is a vivid recreation of the Victorian and Edwardian eras in Australia and New Zealand, and paints portraits of the cultural growth of two nations.		(c) John Mansfield Thomson 1980		1980					To the pioneer musicians of Australia and New Zealand							yes		0-19-558051-6			
Thomas, Allan	Music is Where You Find It - Music in the town of Hawera, 1946, An historical ethnography	1	Music Books New Zealand	Book or booklet - paperback	417	true	$45	BOHAWERA	history	true		xvi, 205 p. : ill., maps ; 21 cm. + 1 sound disc (4 3/4 in.)			A wonderful account of music making in Hawera in 1946, documenting all aspects of music making - from the local music teachers and instrument makers, to the national champion brass band. This book with CD of musical examples included, has something for everyone interested in NZ music.		(c) Allan Thomas 2004		2004												yes	with CD	0-475-12213-5			
	Institute of Registered Music Teachers of New Zealand - Register of members 31 October 2003	1	IRMT NZ	book or booklet - paperback	420	false			industry manual - NZ	true			KEEP ONLY IF MOST RECENT LIST. in yearbooks & directories		A list of registered members of the Institute of Registered Music Teachers of New Zealand by area and alphabetically.				2003												yes					0112-2436
